case_number,court,year,month,pdf_url,judges
OA_134_of_2021,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_134_of_2021.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_140_of_2021,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_140_of_2021.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_148_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_148_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_152_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_152_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_204_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_204_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_356_of_2021,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_356_of_2021.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_368_of_2021,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_368_of_2021.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_370_of_2021,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_370_of_2021.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_376_of_2021,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_376_of_2021.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_704_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_704_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_730_of_2021,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_730_of_2021.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_732_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_732_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_1130_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_1130_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_1138_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_1138_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
OA_1240_of_2020,CHANDIGARH,2022,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_2/Jan2022/OA_1240_of_2020.pdf,"(""Hon'ble Mr. Justice Dharam Chand Chaudhary, (Judicial Member)"", "" Hon'ble Vice Admiral HCS Bisht (Administrative Member)"")"
TA_887_of_2010,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/October2011/TA_887_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_682_of_2010,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_682_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_463_of_2010,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/TA_463_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_364_of_2010,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/TA_364_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_152_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/TA_152_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_18_of_2009,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/TA_18_of_2009.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_03_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/TA_03_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_1649_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_1649_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_1615_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_1615_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_1521_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_1521_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_903_of_2010,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_903_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_978_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_978_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_839_of_2010,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_839_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_312_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_312_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_302_of__2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_302_of__2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_234_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_234_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_167_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_167_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_969_of_2011,CHANDIGARH,2011,10,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/october2011/OA_969_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_49_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_49_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_244_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_244_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_468_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_468_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_643_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_643_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_800_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_800_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_937_of_2010,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_937_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_973_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_973_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_1737_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_1737_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_1789_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_1789_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_1794_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/OA_1794_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_13_of_2009,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/TA_13_of_2009.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_57_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/TA_57_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_115_of_2011,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/TA_115_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_239_of_2009,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/TA_239_of_2009.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_304_of_2010,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/TA_304_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_414_of_2010,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/TA_414_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_1288_of_2010,CHANDIGARH,2011,11,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/november2011/TA_1288_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_214_of_2010,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/OA_214_of_2010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_444_of_2011,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/OA_444_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_560_of_2011,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/OA_560_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_921_of_2011,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/OA_921_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_972_of_2011,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/OA_972_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_1370_of_2011,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/OA_1370_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_94_of_2011,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/TA_94_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
TA_220_of_2011,CHANDIGARH,2011,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/december2011/TA_220_of_2011.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Member(J)"", 'Ghanshyam Prasad (Member) ')"
OA_87_of_2012,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_87_of_2012.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_115_of_2010,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_115_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_230_of_2012,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_230_of_2012.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_592_of_2010,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_592_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_745_of_2010,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_745_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_983_of_2011,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_983_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_1064_of_2011,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_1064_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_1585_of_2011,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_1585_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_1842_of_2011,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/OA_1842_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
TA_113_of_2011,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/TA_113_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
TA_210_of_2011,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/TA_210_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
TA_449_of_2010,CHANDIGARH,2012,01,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/january2012/TA_449_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Air Marshal (Retd) S C Mukul, Member (A)"")"
OA_12_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_12_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_36_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_36_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_40_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_40_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_299_of_2012,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_299_of_2012.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_333_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_333_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_359_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_359_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_419_of_2010,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_419_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_443_of_2012,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_443_of_2012.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_546_of_2010,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_546_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_641_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_641_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_1004_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_1004_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_1141_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_1141_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_1267_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_1267_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
OA_1937_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/OA_1937_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_28_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_28_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_63_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_63_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_74_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_74_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_214_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_214_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_233_of_2010,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_233_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_263_of_2011,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_263_of_2011.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_704_of_2010,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_704_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
TA_921_of_2010,CHANDIGARH,2012,02,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/february2012/TA_921_of_2010.pdf,"(""Hon'ble Mr. Justice N P Gupta, Member (J) "", ""Hon'ble Lt. Gen.(Retd) H.S.Panag, Member (A)"")"
